play_id,title,group_id,dominant_theme,theme_combination,avg_intensity,peak_scene_id,scene_count,speech_count,node_count,edge_count,density,linkage_hypotheses
05004007,七步吟,05000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,56.576484,scene_003,3,97,12,44,0.666667,伦理/婚恋主题依赖较密集的人物关系呈现
05004008,月下赞貂婵,05000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,37.445822,scene_001,1,29,3,3,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
05004009,富春江,05000000,家庭伦理,家庭伦理 + 仕途功名 + 离别流亡,28.641516,scene_001,2,146,12,38,0.575758,伦理/婚恋主题依赖较密集的人物关系呈现
05004010,散瓦岗,05000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,37.095353,scene_002,3,52,6,11,0.733333,伦理/婚恋主题依赖较密集的人物关系呈现
05004011,晋阳城,05000000,仕途功名,仕途功名 + 家庭伦理 + 权谋战争,45.387378,scene_001,4,121,6,12,0.8,
05004012,花子骂相,05000000,家庭伦理,家庭伦理 + 权谋战争 + 离别流亡,30.416754,scene_001,1,181,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
05006004,要离刺庆忌,05000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,79.110284,scene_014,17,102,11,25,0.454545,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
05006005,要离刺庆忌,05000000,仕途功名,仕途功名 + 权谋战争 + 离别流亡,55.993817,scene_007,9,173,11,23,0.418182,
05006006,斩韩信,05000000,仕途功名,仕途功名 + 公案审判 + 家庭伦理,39.283153,scene_003,5,208,10,28,0.622222,剧情存在多峰值推进
05007005,白帝城,05000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,30.97424,scene_001,2,46,10,37,0.822222,伦理/婚恋主题依赖较密集的人物关系呈现
05007006,斩黄袍,05000000,仕途功名,仕途功名 + 家庭伦理 + 公案审判,48.546669,scene_012,12,460,18,65,0.424837,
05009002,雄州关,05000000,权谋战争,权谋战争 + 忠奸冲突 + 家庭伦理,57.585416,scene_007,11,129,17,55,0.404412,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
05010001,焚烟墩,05000000,仕途功名,仕途功名 + 权谋战争 + 家庭伦理,57.744469,scene_009,10,145,18,65,0.424837,剧情存在多峰值推进
05010002,青草坡,05000000,家庭伦理,家庭伦理 + 权谋战争 + 婚恋离合,41.026345,scene_004,6,287,17,90,0.661765,伦理/婚恋主题依赖较密集的人物关系呈现
05011001,游武庙,05000000,仕途功名,仕途功名 + 权谋战争 + 神怪仙佛,41.56905,scene_002,2,62,5,8,0.8,
05011002,鬼断家私,05000000,家庭伦理,家庭伦理 + 婚恋离合 + 公案审判,34.302655,scene_007,11,170,12,38,0.575758,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
05011003,三进士,05000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,38.476752,scene_004,5,280,13,63,0.807692,伦理/婚恋主题依赖较密集的人物关系呈现
05012001,吴越春秋,05000000,仕途功名,仕途功名 + 婚恋离合 + 权谋战争,47.920209,scene_001,1,711,38,703,1.0,单场折子戏呈现集中式关系网络
05012002,吴越春秋,05000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,48.03745,scene_001,1,1057,45,990,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
05013002,珍珠塔,05000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,33.386052,scene_004,6,173,13,38,0.487179,
05013003,珍珠塔,05000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,33.440064,scene_009,10,182,20,55,0.289474,剧情存在多峰值推进
05013004,珍珠塔,05000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,41.409358,scene_004,11,311,23,65,0.256917,剧情存在多峰值推进
05013005,珍珠塔,05000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,30.510198,scene_008,9,277,15,45,0.428571,
05014002,破石兆,05000000,权谋战争,权谋战争 + 仕途功名 + 公案审判,35.116323,scene_002,3,45,4,6,1.0,高冲突主题与较强叙事强度同步
05014003,荆襄府,05000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,47.971143,scene_001,1,118,6,15,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
05014004,张松骂曹,05000000,权谋战争,权谋战争 + 仕途功名 + 公案审判,30.893583,scene_002,2,79,13,68,0.871795,高冲突主题与较强叙事强度同步
05014005,左慈骂曹,05000000,权谋战争,权谋战争 + 仕途功名 + 忠奸冲突,51.618847,scene_001,1,92,4,6,1.0,高冲突主题与较强叙事强度同步;单场折子戏呈现集中式关系网络
05014006,柴桑关,05000000,权谋战争,权谋战争 + 婚恋离合 + 仕途功名,27.805903,scene_010,12,123,15,46,0.438095,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
05014008,截江夺斗,05000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,30.308784,scene_004,8,89,7,13,0.619048,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
05014009,天水关,05000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,54.839681,scene_005,7,121,13,51,0.653846,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
05015002,恶虎关,05000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,55.317689,scene_006,10,144,15,34,0.32381,剧情存在多峰值推进
05016001,双义节,05000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,33.826454,scene_019,21,1018,28,125,0.330688,剧情存在多峰值推进
05016002,敬德装疯,05000000,权谋战争,权谋战争 + 仕途功名 + 婚恋离合,43.549815,scene_001,5,152,10,30,0.666667,高冲突主题与较强叙事强度同步
05016003,康郎山,05000000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,47.569042,scene_014,16,504,29,127,0.312808,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
05017001,战北原,05000000,权谋战争,权谋战争 + 仕途功名 + 公案审判,55.915371,scene_003,10,224,17,56,0.411765,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
05018001,五彩舆,05000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,27.264288,scene_010,15,603,45,205,0.207071,剧情存在多峰值推进
05018002,五彩舆,05000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,37.507366,scene_005,8,638,28,145,0.383598,
05018003,五彩舆,05000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,37.781982,scene_009,11,474,38,231,0.328592,剧情存在多峰值推进
05018004,五彩舆,05000000,家庭伦理,家庭伦理 + 离别流亡 + 权谋战争,36.798027,scene_005,10,484,37,129,0.193694,
05018005,五彩舆,05000000,家庭伦理,家庭伦理 + 权谋战争 + 婚恋离合,36.524263,scene_001,9,614,36,144,0.228571,剧情存在多峰值推进
05019001,五彩舆,05000000,家庭伦理,家庭伦理 + 权谋战争 + 婚恋离合,42.063821,scene_004,9,609,39,231,0.311741,
05019002,五彩舆,05000000,家庭伦理,家庭伦理 + 权谋战争 + 婚恋离合,40.417862,scene_004,9,395,35,111,0.186555,
05019003,五彩舆,05000000,家庭伦理,家庭伦理 + 权谋战争 + 婚恋离合,39.475361,scene_005,10,483,45,298,0.30101,剧情存在多峰值推进
05019004,五彩舆,05000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,43.145734,scene_005,12,322,32,145,0.292339,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
05019005,五彩舆,05000000,家庭伦理,家庭伦理 + 婚恋离合 + 权谋战争,29.043633,scene_008,10,374,26,123,0.378462,剧情存在多峰值推进
05020001,香莲帕,05000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,37.959769,scene_010,37,1351,59,252,0.147282,剧情存在多峰值推进
05021001,纪母骂刘邦,05000000,家庭伦理,家庭伦理 + 仕途功名 + 忠义报国,45.765214,scene_003,3,101,11,41,0.745455,伦理/婚恋主题依赖较密集的人物关系呈现
05021002,喜封侯,05000000,仕途功名,仕途功名 + 家庭伦理 + 忠奸冲突,40.656258,scene_003,3,125,10,33,0.733333,
05022001,龙凤帕,05000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,41.679489,scene_026,34,820,48,189,0.167553,剧情存在多峰值推进
05024001,鞭打督邮,05000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,49.069783,scene_008,9,116,8,21,0.75,伦理/婚恋主题依赖较密集的人物关系呈现
05024002,虎牢关,05000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,62.619301,scene_005,6,90,7,11,0.52381,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
05024003,骂董卓,05000000,婚恋离合,婚恋离合 + 仕途功名 + 家庭伦理,34.148007,scene_002,3,67,4,5,0.833333,伦理/婚恋主题依赖较密集的人物关系呈现
05024008,曹营见母,05000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,42.524359,scene_002,2,52,6,11,0.733333,伦理/婚恋主题依赖较密集的人物关系呈现
05024012,柴桑口,05000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,45.656066,scene_005,6,132,15,43,0.409524,高冲突主题与较强叙事强度同步
05024013,对算荐雏,05000000,权谋战争,权谋战争 + 神怪仙佛 + 仕途功名,32.920767,scene_002,2,58,8,22,0.785714,高冲突主题与较强叙事强度同步
05025001,大闹御马监,05000000,仕途功名,仕途功名 + 家庭伦理 + 神怪仙佛,30.275086,scene_003,6,587,19,67,0.391813,
05025002,大闹蛇盘山鹰愁涧,05000000,家庭伦理,家庭伦理 + 离别流亡 + 神怪仙佛,31.184782,scene_005,5,340,9,14,0.388889,
05025003,高老庄,05000000,家庭伦理,家庭伦理 + 婚恋离合 + 神怪仙佛,31.750994,scene_010,10,1373,22,101,0.437229,
07002001,渡阴平,07000000,权谋战争,权谋战争 + 家庭伦理 + 神怪仙佛,44.904859,scene_011,18,473,31,123,0.264516,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
07004002,霸王遇虞姬,07000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,31.720347,scene_015,22,297,35,119,0.2,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
08002005,姚期,08000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,38.374333,scene_012,13,316,28,79,0.208995,剧情存在多峰值推进
08005002,击鼓骂曹,08000000,忠奸冲突,忠奸冲突 + 权谋战争 + 家庭伦理,27.870374,scene_004,4,253,12,52,0.787879,高冲突主题与较强叙事强度同步
08005004,鹦鹉洲,08000000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,36.827018,scene_002,3,81,10,33,0.733333,高冲突主题与较强叙事强度同步
08005006,双蛇斗,08000000,神怪仙佛,神怪仙佛 + 家庭伦理 + 公案审判,15.835617,scene_003,5,38,3,2,0.666667,剧情存在多峰值推进;神怪主题可与舞台行动和情节转折联动分析
09001002,宇宙锋,09000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,33.592348,scene_001,2,304,16,27,0.225,
09002002,奇双会,09000000,公案审判,公案审判 + 家庭伦理 + 婚恋离合,42.162068,scene_001,1,653,15,91,0.866667,高冲突主题与较强叙事强度同步;单场折子戏呈现集中式关系网络
09003003,卧龙吊孝,09000000,婚恋离合,婚恋离合 + 权谋战争 + 公案审判,66.311376,scene_002,3,97,13,24,0.307692,
09004003,断臂说书,09000000,仕途功名,仕途功名 + 权谋战争 + 家庭伦理,49.347465,scene_003,5,398,12,18,0.272727,
09006001,打严嵩,09000000,仕途功名,仕途功名 + 家庭伦理 + 忠奸冲突,41.332879,scene_004,4,677,14,28,0.307692,
09006002,荒山泪,09000000,家庭伦理,家庭伦理 + 离别流亡 + 仕途功名,27.267707,scene_007,8,671,19,56,0.327485,剧情存在多峰值推进
09007001,生死恨,09000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,47.233209,scene_002,19,606,28,61,0.161376,剧情存在多峰值推进
09008002,林冲夜奔,09000000,仕途功名,仕途功名 + 离别流亡 + 家庭伦理,48.632846,scene_008,10,205,9,11,0.305556,剧情存在多峰值推进
10001032,珠帘寨,10000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,42.410882,scene_005,17,412,16,44,0.366667,剧情存在多峰值推进
10002001,南天门,10000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,49.959446,scene_002,4,195,15,51,0.485714,
10002046,坐楼杀惜,10000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,31.399051,scene_002,2,166,3,3,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
11001001,连环套,11000000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,46.15481,scene_022,27,632,42,167,0.193961,剧情存在多峰值推进
11001003,殷家堡,11000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,40.446814,scene_013,16,433,30,159,0.365517,剧情存在多峰值推进
13001007,敲骨求金,13000000,家庭伦理,家庭伦理 + 神怪仙佛 + 公案审判,37.427679,scene_001,1,56,8,28,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
13003007,二度梅·舟配,13000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,26.787216,scene_001,3,262,7,21,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
13003008,画兰,13000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,22.262458,scene_001,1,70,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
13004002,洛阳桥·下海,13000000,家庭伦理,家庭伦理 + 神怪仙佛 + 离别流亡,37.318889,scene_001,1,1,1,0,0.0,
13004003,安天会·偷桃,13000000,家庭伦理,家庭伦理 + 神怪仙佛 + 仕途功名,27.650176,scene_001,1,102,16,78,0.65,伦理/婚恋主题依赖较密集的人物关系呈现
13004004,安天会·大战,13000000,神怪仙佛,神怪仙佛 + 权谋战争 + 公案审判,34.224195,scene_001,1,51,10,45,1.0,单场折子戏呈现集中式关系网络;神怪主题可与舞台行动和情节转折联动分析
13004005,盘丝洞,13000000,家庭伦理,家庭伦理 + 神怪仙佛 + 婚恋离合,30.065125,scene_006,10,148,14,42,0.461538,剧情存在多峰值推进
14001001,一捧雪,14000000,家庭伦理,家庭伦理 + 仕途功名 + 离别流亡,41.397396,scene_004,10,336,12,33,0.5,剧情存在多峰值推进
14001002,二进宫,14000000,仕途功名,仕途功名 + 家庭伦理 + 忠义报国,34.191469,scene_001,1,101,6,15,1.0,单场折子戏呈现集中式关系网络
14001003,八大锤,14000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,56.550583,scene_004,6,158,10,18,0.4,高冲突主题与较强叙事强度同步
14001004,九更天,14000000,家庭伦理,家庭伦理 + 公案审判 + 权谋战争,45.584822,scene_004,19,339,19,57,0.333333,剧情存在多峰值推进
14001005,丁甲山,14000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,40.032903,scene_011,12,157,12,25,0.378788,
14001006,三娘教子,14000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,42.922297,scene_005,6,296,9,32,0.888889,伦理/婚恋主题依赖较密集的人物关系呈现
14001007,三击掌,14000000,家庭伦理,家庭伦理 + 婚恋离合 + 仕途功名,36.145367,scene_001,1,65,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
14001008,上天台,14000000,仕途功名,仕途功名 + 家庭伦理 + 公案审判,53.172226,scene_001,1,52,5,10,1.0,单场折子戏呈现集中式关系网络
14001009,大保国,14000000,仕途功名,仕途功名 + 家庭伦理 + 忠义报国,45.998697,scene_001,1,187,7,21,1.0,单场折子戏呈现集中式关系网络
14002002,打渔杀家,14000000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,52.424887,scene_005,6,425,10,35,0.777778,伦理/婚恋主题依赖较密集的人物关系呈现
14002003,打鼓骂曹,14000000,权谋战争,权谋战争 + 忠奸冲突 + 家庭伦理,32.653354,scene_004,5,182,13,49,0.628205,高冲突主题与较强叙事强度同步
14002004,打棍出箱,14000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,40.302187,scene_004,5,247,11,22,0.4,
14002005,打严嵩,14000000,仕途功名,仕途功名 + 忠奸冲突 + 复仇雪恨,47.903565,scene_004,4,398,7,15,0.714286,
14002006,打龙袍,14000000,仕途功名,仕途功名 + 家庭伦理 + 公案审判,40.637636,scene_003,6,127,11,37,0.672727,
14002007,玉堂春,14000000,公案审判,公案审判 + 家庭伦理 + 婚恋离合,49.244199,scene_001,2,270,8,28,1.0,高冲突主题与较强叙事强度同步
14002008,白门楼,14000000,权谋战争,权谋战争 + 家庭伦理 + 忠奸冲突,50.695356,scene_004,9,155,16,56,0.466667,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
14002009,目莲救母,14000000,家庭伦理,家庭伦理 + 神怪仙佛 + 离别流亡,29.157213,scene_001,1,53,4,6,1.0,伦理/婚恋主题依赖较密集的人物关系呈现;单场折子戏呈现集中式关系网络
14002010,宇宙锋,14000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,35.019554,scene_002,2,100,5,10,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
14003003,空城计,14000000,权谋战争,权谋战争 + 仕途功名 + 公案审判,43.653589,scene_007,13,206,18,68,0.444444,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
14007006,翠屏山,14000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,37.611693,scene_006,6,475,10,20,0.444444,
14009005,香妃恨,14000000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,46.1582,scene_008,17,599,43,183,0.202658,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
14014002,战宛城,14000000,权谋战争,权谋战争 + 婚恋离合 + 家庭伦理,35.418941,scene_006,25,483,29,121,0.29803,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
14016004,选元戎,14000000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,45.376354,scene_005,7,333,15,62,0.590476,伦理/婚恋主题依赖较密集的人物关系呈现
14016005,三搜索府,14000000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,43.606956,scene_004,8,257,12,30,0.454545,
14016006,白眉毛大闹高家店,14000000,家庭伦理,家庭伦理 + 婚恋离合 + 离别流亡,33.881918,scene_007,16,388,22,107,0.463203,剧情存在多峰值推进
15013001,虎符救赵,15000000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,35.372073,scene_024,26,806,36,151,0.239683,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70001101,四进士,70001000,家庭伦理,家庭伦理 + 公案审判 + 婚恋离合,39.95536,scene_016,21,1277,43,201,0.222591,剧情存在多峰值推进
70001102,打严嵩,70001000,仕途功名,仕途功名 + 婚恋离合 + 家庭伦理,44.990597,scene_004,4,582,10,29,0.644444,
70001103,投军别窑,70001000,婚恋离合,婚恋离合 + 家庭伦理 + 离别流亡,43.069102,scene_001,2,80,3,3,1.0,伦理/婚恋主题依赖较密集的人物关系呈现
70001106,乌龙院,70001000,家庭伦理,家庭伦理 + 离别流亡 + 婚恋离合,32.753011,scene_001,5,649,11,21,0.381818,
70001107,萧何月下追韩信,70001000,权谋战争,权谋战争 + 仕途功名 + 离别流亡,30.380243,scene_005,20,383,20,40,0.210526,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70001108,徐策跑城,70001000,家庭伦理,家庭伦理 + 复仇雪恨 + 权谋战争,58.670776,scene_001,4,167,9,25,0.694444,伦理/婚恋主题依赖较密集的人物关系呈现
70001111,文天祥,70001000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,47.040248,scene_021,31,1451,77,375,0.128161,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70001201,打渔杀家,70001000,家庭伦理,家庭伦理 + 离别流亡 + 公案审判,49.27622,scene_005,6,515,11,39,0.709091,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
70001202,审头刺汤,70001000,公案审判,公案审判 + 婚恋离合 + 家庭伦理,39.170741,scene_001,1,448,10,45,1.0,高冲突主题与较强叙事强度同步;单场折子戏呈现集中式关系网络
70001203,金殿求计,70001000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,37.028387,scene_001,1,70,5,10,1.0,高冲突主题与较强叙事强度同步;单场折子戏呈现集中式关系网络
70001204,单刀赴会,70001000,家庭伦理,家庭伦理 + 权谋战争 + 婚恋离合,35.187021,scene_005,7,222,9,26,0.722222,伦理/婚恋主题依赖较密集的人物关系呈现;剧情存在多峰值推进
70001205,义责王魁,70001000,仕途功名,仕途功名 + 婚恋离合 + 家庭伦理,24.689191,scene_001,1,217,7,21,1.0,单场折子戏呈现集中式关系网络
70001310,明末遗恨,70001000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,41.59908,scene_020,28,792,53,284,0.206096,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70001311,打严嵩,70001000,仕途功名,仕途功名 + 忠奸冲突 + 复仇雪恨,49.273022,scene_004,4,560,7,13,0.619048,
70002101,群英会·借东风,70002000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,37.819399,scene_001,21,960,37,128,0.192192,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70002102,甘露寺,70002000,家庭伦理,家庭伦理 + 权谋战争 + 仕途功名,31.518576,scene_004,7,375,13,32,0.410256,
70002103,十老安刘,70002000,家庭伦理,家庭伦理 + 仕途功名 + 权谋战争,36.853064,scene_011,12,1082,45,162,0.163636,剧情存在多峰值推进
70002104,串龙珠,70002000,家庭伦理,家庭伦理 + 公案审判 + 仕途功名,51.508686,scene_015,18,455,28,112,0.296296,剧情存在多峰值推进
70002105,赵氏孤儿,70002000,家庭伦理,家庭伦理 + 忠奸冲突 + 权谋战争,51.726519,scene_003,14,636,33,126,0.238636,剧情存在多峰值推进
70002201,四进士,70002000,家庭伦理,家庭伦理 + 公案审判 + 婚恋离合,42.425131,scene_017,22,1310,48,208,0.184397,剧情存在多峰值推进
70002202,胭脂宝褶,70002000,家庭伦理,家庭伦理 + 仕途功名 + 离别流亡,34.54196,scene_006,24,980,47,112,0.103608,剧情存在多峰值推进
70002203,二堂舍子,70002000,家庭伦理,家庭伦理 + 仕途功名 + 婚恋离合,53.273806,scene_003,3,556,16,36,0.3,
70002205,清官册·夜审潘洪,70002000,家庭伦理,家庭伦理 + 仕途功名 + 公案审判,44.803904,scene_007,7,549,19,87,0.508772,伦理/婚恋主题依赖较密集的人物关系呈现
70003101,斩熊虎,70003000,家庭伦理,家庭伦理 + 公案审判 + 离别流亡,36.902215,scene_007,8,193,15,62,0.590476,伦理/婚恋主题依赖较密集的人物关系呈现
70003102,桃园结义,70003000,家庭伦理,家庭伦理 + 权谋战争 + 离别流亡,33.054701,scene_001,4,133,11,35,0.636364,伦理/婚恋主题依赖较密集的人物关系呈现
70003103,造刀投军,70003000,家庭伦理,家庭伦理 + 权谋战争 + 忠义报国,30.516715,scene_002,3,58,11,34,0.618182,伦理/婚恋主题依赖较密集的人物关系呈现
70003104,斩华雄,70003000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,38.198835,scene_002,10,166,17,61,0.448529,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003105,斩车胄,70003000,权谋战争,权谋战争 + 家庭伦理 + 离别流亡,41.48605,scene_001,4,150,12,51,0.772727,高冲突主题与较强叙事强度同步
70003106,屯土山,70003000,权谋战争,权谋战争 + 家庭伦理 + 忠义报国,49.406638,scene_002,5,88,14,54,0.593407,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003107,赐袍赠马,70003000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,43.373418,scene_002,5,116,9,19,0.527778,高冲突主题与较强叙事强度同步
70003108,白马坡,70003000,权谋战争,权谋战争 + 公案审判 + 离别流亡,57.440496,scene_002,7,115,15,50,0.47619,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003109,诛文丑,70003000,权谋战争,权谋战争 + 复仇雪恨 + 公案审判,27.456111,scene_001,9,89,10,25,0.555556,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003110,阅军教刀,70003000,权谋战争,权谋战争 + 家庭伦理 + 公案审判,46.424157,scene_002,4,114,16,72,0.6,高冲突主题与较强叙事强度同步
70003111,破汝南,70003000,权谋战争,权谋战争 + 忠奸冲突 + 离别流亡,45.718716,scene_002,4,89,18,92,0.601307,高冲突主题与较强叙事强度同步
70003112,灞桥挑袍,70003000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,32.464901,scene_001,11,263,20,77,0.405263,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003113,过五关,70003000,权谋战争,权谋战争 + 家庭伦理 + 离别流亡,37.198023,scene_013,20,255,22,39,0.168831,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003114,收周仓,70003000,权谋战争,权谋战争 + 家庭伦理 + 离别流亡,39.236405,scene_005,11,137,18,61,0.398693,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003115,古城会,70003000,家庭伦理,家庭伦理 + 权谋战争 + 公案审判,37.385159,scene_001,7,151,10,16,0.355556,剧情存在多峰值推进
70003116,训弟,70003000,家庭伦理,家庭伦理 + 权谋战争 + 离别流亡,38.217257,scene_002,3,120,8,19,0.678571,伦理/婚恋主题依赖较密集的人物关系呈现
70003117,收关平,70003000,权谋战争,权谋战争 + 家庭伦理 + 离别流亡,31.404463,scene_004,16,179,27,108,0.307692,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003118,火烧博望坡,70003000,权谋战争,权谋战争 + 家庭伦理 + 公案审判,35.608535,scene_008,12,176,26,108,0.332308,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003119,汉津口,70003000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,40.587339,scene_002,9,188,15,58,0.552381,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003120,临江会,70003000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,43.697839,scene_002,3,144,11,36,0.654545,高冲突主题与较强叙事强度同步
70003121,华容道,70003000,权谋战争,权谋战争 + 离别流亡 + 家庭伦理,39.143865,scene_007,7,125,10,24,0.533333,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003122,战长沙,70003000,权谋战争,权谋战争 + 忠义报国 + 忠奸冲突,66.194034,scene_006,12,208,12,39,0.590909,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003123,单刀会,70003000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,26.74871,scene_005,12,271,21,77,0.366667,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003124,取襄阳,70003000,权谋战争,权谋战争 + 家庭伦理 + 仕途功名,39.202863,scene_006,12,218,33,150,0.284091,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003125,水淹七军,70003000,权谋战争,权谋战争 + 公案审判 + 仕途功名,42.765608,scene_008,8,137,11,28,0.509091,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70003126,刮骨疗毒,70003000,权谋战争,权谋战争 + 神怪仙佛 + 家庭伦理,52.347071,scene_001,4,78,9,15,0.416667,高冲突主题与较强叙事强度同步
70003127,走麦城,70003000,权谋战争,权谋战争 + 仕途功名 + 家庭伦理,41.034763,scene_023,28,355,29,96,0.236453,高冲突主题与较强叙事强度同步;剧情存在多峰值推进
70004101,驱车战将,70004000,权谋战争,权谋战争 + 家庭伦理 + 婚恋离合,57.831326,scene_001,1,274,14,91,1.0,高冲突主题与较强叙事强度同步;单场折子戏呈现集中式关系网络
